time units=S;v(1000) units=V;v(1001) units=V;v(1002) units=V;v(1003) units=V;v(1004) units=V;v(1005) units=V;v(1006) units=V;v(1007) units=V;v(1008) units=V;v(1009) units=V;v(1010) units=V;v(1011) units=V;v(1012) units=V;v(1013) units=V;v(1014) units=V;v(1015) units=V;v(1016) units=V;v(1017) units=V;v(1018) units=V;v(1019) units=V;v(1020) units=V;v(1021) units=V;v(1022) units=V;v(1023) units=V;v(1024) units=V;v(1025) units=V;v(1026) units=V;v(1027) units=V;v(1028) units=V;v(1029) units=V;v(1030) units=V;v(1031) units=V;v(1032) units=V;v(1033) units=V;v(1034) units=V;v(1035) units=V;v(1036) units=V;v(1037) units=V;v(1038) units=V;v(1039) units=V;v(1040) units=V;v(1041) units=V;v(1042) units=V;v(1043) units=V;v(1044) units=V;v(1045) units=V;v(1046) units=V;v(1047) units=V;v(1048) units=V;v(1049) units=V;v(1050) units=V;v(1051) units=V;v(1054) units=V;v(1055) units=V;v(1056) units=V;v(1057) units=V;v(1058) units=V;v(1059) units=V;v(1060) units=V;v(1061) units=V;v(1062) units=V;v(1063) units=V;v(1064) units=V;v(1065) units=V;v(1066) units=V;v(1067) units=V;v(1068) units=V;v(1069) units=V;v(1070) units=V;v(1071) units=V;v(1072) units=V;v(1073) units=V;v(1074) units=V;v(1075) units=V;v(1076) units=V;v(1077) units=V;v(1078) units=V;v(1079) units=V;v(1080) units=V;v(1081) units=V;v(1082) units=V;v(1083) units=V;v(1084) units=V;v(1085) units=V;v(1086) units=V;v(1087) units=V;v(1088) units=V;v(1089) units=V;v(1090) units=V;v(1091) units=V;v(1092) units=V;v(1093) units=V;v(1094) units=V;v(1095) units=V;v(1096) units=V;v(1097) units=V;v(1098) units=V;v(1099) units=V;v(1100) units=V;v(1101) units=V;v(1102) units=V;v(1103) units=V;v(1104) units=V;v(1105) units=V
1.224999999999997e-10;-1.046457601060994e+03;-1.046457601060995e+03;-1.046457601060985e+03;-1.046457601060997e+03;-1.046457601060994e+03;-1.046457601060987e+03;-1.046457601060992e+03;-1.046457601060991e+03;-1.046457601061002e+03;-1.046457601060988e+03;-1.046457601060964e+03;-1.046457601060986e+03;-1.046457601060995e+03;-1.046457601060989e+03;-1.046457601061010e+03;-1.046457601061007e+03;-1.046457601061017e+03;-1.046457601061029e+03;-1.046457601061026e+03;-1.046457601060986e+03;-1.046457601061004e+03;-1.046457601060956e+03;-1.046457601060984e+03;-1.046457601061005e+03;-1.046457601061019e+03;-1.046457601061019e+03;-1.046457601061019e+03;-1.046457601061019e+03;-1.046457601061054e+03;-1.046457601061060e+03;-1.046457601061028e+03;-1.046457601061053e+03;-1.046457601061041e+03;-1.046457601061040e+03;-1.046457601061061e+03;-1.046457601061057e+03;-1.046457601061077e+03;-1.046457601061062e+03;-1.046457601061018e+03;-1.046457601060996e+03;-1.046457601061040e+03;-1.046457601061094e+03;-1.046457601061029e+03;-1.046457601061038e+03;-1.046457601061109e+03;-1.046457601061177e+03;-1.046457601061265e+03;-1.046457601061348e+03;-1.046457601061466e+03;-1.046457601061573e+03;-1.046457601061675e+03;-1.046457601061757e+03;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;4.656818306681150e-13;1.959238547915618e-12
1.229999999999997e-10;-1.050933292908414e+03;-1.050933292908416e+03;-1.050933292908406e+03;-1.050933292908418e+03;-1.050933292908415e+03;-1.050933292908408e+03;-1.050933292908413e+03;-1.050933292908411e+03;-1.050933292908423e+03;-1.050933292908409e+03;-1.050933292908384e+03;-1.050933292908406e+03;-1.050933292908416e+03;-1.050933292908409e+03;-1.050933292908431e+03;-1.050933292908428e+03;-1.050933292908438e+03;-1.050933292908450e+03;-1.050933292908448e+03;-1.050933292908407e+03;-1.050933292908425e+03;-1.050933292908376e+03;-1.050933292908405e+03;-1.050933292908426e+03;-1.050933292908440e+03;-1.050933292908439e+03;-1.050933292908440e+03;-1.050933292908440e+03;-1.050933292908475e+03;-1.050933292908481e+03;-1.050933292908449e+03;-1.050933292908474e+03;-1.050933292908463e+03;-1.050933292908461e+03;-1.050933292908483e+03;-1.050933292908478e+03;-1.050933292908498e+03;-1.050933292908484e+03;-1.050933292908438e+03;-1.050933292908417e+03;-1.050933292908461e+03;-1.050933292908515e+03;-1.050933292908450e+03;-1.050933292908459e+03;-1.050933292908530e+03;-1.050933292908601e+03;-1.050933292908689e+03;-1.050933292908774e+03;-1.050933292908892e+03;-1.050933292909000e+03;-1.050933292909104e+03;-1.050933292909187e+03;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;4.235136881287383e-13;1.905416725811004e-12
1.234999999999997e-10;-1.055391596379519e+03;-1.055391596379521e+03;-1.055391596379510e+03;-1.055391596379523e+03;-1.055391596379520e+03;-1.055391596379513e+03;-1.055391596379517e+03;-1.055391596379516e+03;-1.055391596379528e+03;-1.055391596379513e+03;-1.055391596379488e+03;-1.055391596379511e+03;-1.055391596379520e+03;-1.055391596379514e+03;-1.055391596379536e+03;-1.055391596379533e+03;-1.055391596379544e+03;-1.055391596379555e+03;-1.055391596379553e+03;-1.055391596379511e+03;-1.055391596379530e+03;-1.055391596379480e+03;-1.055391596379509e+03;-1.055391596379530e+03;-1.055391596379545e+03;-1.055391596379544e+03;-1.055391596379545e+03;-1.055391596379544e+03;-1.055391596379580e+03;-1.055391596379585e+03;-1.055391596379553e+03;-1.055391596379578e+03;-1.055391596379568e+03;-1.055391596379566e+03;-1.055391596379588e+03;-1.055391596379583e+03;-1.055391596379603e+03;-1.055391596379589e+03;-1.055391596379544e+03;-1.055391596379521e+03;-1.055391596379566e+03;-1.055391596379621e+03;-1.055391596379555e+03;-1.055391596379564e+03;-1.055391596379636e+03;-1.055391596379708e+03;-1.055391596379797e+03;-1.055391596379883e+03;-1.055391596380004e+03;-1.055391596380113e+03;-1.055391596380218e+03;-1.055391596380302e+03;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;4.652682686007652e-13;1.905003163743653e-12
1.239999999999997e-10;-1.059852691359138e+03;-1.059852691359140e+03;-1.059852691359130e+03;-1.059852691359142e+03;-1.059852691359139e+03;-1.059852691359132e+03;-1.059852691359137e+03;-1.059852691359135e+03;-1.059852691359147e+03;-1.059852691359132e+03;-1.059852691359108e+03;-1.059852691359130e+03;-1.059852691359140e+03;-1.059852691359133e+03;-1.059852691359156e+03;-1.059852691359152e+03;-1.059852691359163e+03;-1.059852691359175e+03;-1.059852691359172e+03;-1.059852691359131e+03;-1.059852691359149e+03;-1.059852691359100e+03;-1.059852691359128e+03;-1.059852691359150e+03;-1.059852691359164e+03;-1.059852691359163e+03;-1.059852691359164e+03;-1.059852691359163e+03;-1.059852691359199e+03;-1.059852691359204e+03;-1.059852691359172e+03;-1.059852691359197e+03;-1.059852691359187e+03;-1.059852691359186e+03;-1.059852691359207e+03;-1.059852691359201e+03;-1.059852691359222e+03;-1.059852691359207e+03;-1.059852691359163e+03;-1.059852691359141e+03;-1.059852691359185e+03;-1.059852691359240e+03;-1.059852691359174e+03;-1.059852691359182e+03;-1.059852691359254e+03;-1.059852691359327e+03;-1.059852691359415e+03;-1.059852691359502e+03;-1.059852691359621e+03;-1.059852691359729e+03;-1.059852691359834e+03;-1.059852691359918e+03;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;5.917726962188935e-13;1.971450474663575e-12
1.244999999999997e-10;-1.064329632665938e+03;-1.064329632665939e+03;-1.064329632665929e+03;-1.064329632665942e+03;-1.064329632665939e+03;-1.064329632665931e+03;-1.064329632665936e+03;-1.064329632665934e+03;-1.064329632665946e+03;-1.064329632665931e+03;-1.064329632665907e+03;-1.064329632665930e+03;-1.064329632665939e+03;-1.064329632665932e+03;-1.064329632665955e+03;-1.064329632665951e+03;-1.064329632665962e+03;-1.064329632665975e+03;-1.064329632665972e+03;-1.064329632665930e+03;-1.064329632665949e+03;-1.064329632665899e+03;-1.064329632665927e+03;-1.064329632665949e+03;-1.064329632665963e+03;-1.064329632665962e+03;-1.064329632665963e+03;-1.064329632665962e+03;-1.064329632665998e+03;-1.064329632666003e+03;-1.064329632665971e+03;-1.064329632665996e+03;-1.064329632665986e+03;-1.064329632665985e+03;-1.064329632666007e+03;-1.064329632666001e+03;-1.064329632666021e+03;-1.064329632666007e+03;-1.064329632665962e+03;-1.064329632665940e+03;-1.064329632665985e+03;-1.064329632666039e+03;-1.064329632665973e+03;-1.064329632665982e+03;-1.064329632666053e+03;-1.064329632666127e+03;-1.064329632666215e+03;-1.064329632666303e+03;-1.064329632666421e+03;-1.064329632666530e+03;-1.064329632666635e+03;-1.064329632666719e+03;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;7.804683333375895e-13;1.951868717602552e-12
1.249999999999997e-10;-1.068796226387845e+03;-1.068796226387848e+03;-1.068796226387837e+03;-1.068796226387849e+03;-1.068796226387846e+03;-1.068796226387839e+03;-1.068796226387843e+03;-1.068796226387842e+03;-1.068796226387854e+03;-1.068796226387839e+03;-1.068796226387814e+03;-1.068796226387837e+03;-1.068796226387847e+03;-1.068796226387840e+03;-1.068796226387863e+03;-1.068796226387859e+03;-1.068796226387871e+03;-1.068796226387884e+03;-1.068796226387880e+03;-1.068796226387838e+03;-1.068796226387857e+03;-1.068796226387807e+03;-1.068796226387835e+03;-1.068796226387857e+03;-1.068796226387871e+03;-1.068796226387870e+03;-1.068796226387871e+03;-1.068796226387870e+03;-1.068796226387907e+03;-1.068796226387912e+03;-1.068796226387880e+03;-1.068796226387905e+03;-1.068796226387895e+03;-1.068796226387894e+03;-1.068796226387916e+03;-1.068796226387909e+03;-1.068796226387931e+03;-1.068796226387915e+03;-1.068796226387871e+03;-1.068796226387848e+03;-1.068796226387894e+03;-1.068796226387949e+03;-1.068796226387881e+03;-1.068796226387890e+03;-1.068796226387962e+03;-1.068796226388037e+03;-1.068796226388127e+03;-1.068796226388217e+03;-1.068796226388337e+03;-1.068796226388446e+03;-1.068796226388553e+03;-1.068796226388640e+03;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.037209375831649e-12;1.963769931585503e-12
1.254999999999997e-10;-1.073252269961138e+03;-1.073252269961140e+03;-1.073252269961129e+03;-1.073252269961142e+03;-1.073252269961139e+03;-1.073252269961131e+03;-1.073252269961136e+03;-1.073252269961134e+03;-1.073252269961146e+03;-1.073252269961131e+03;-1.073252269961106e+03;-1.073252269961130e+03;-1.073252269961139e+03;-1.073252269961132e+03;-1.073252269961155e+03;-1.073252269961151e+03;-1.073252269961163e+03;-1.073252269961176e+03;-1.073252269961173e+03;-1.073252269961130e+03;-1.073252269961150e+03;-1.073252269961099e+03;-1.073252269961128e+03;-1.073252269961150e+03;-1.073252269961164e+03;-1.073252269961163e+03;-1.073252269961163e+03;-1.073252269961163e+03;-1.073252269961199e+03;-1.073252269961204e+03;-1.073252269961172e+03;-1.073252269961198e+03;-1.073252269961188e+03;-1.073252269961187e+03;-1.073252269961210e+03;-1.073252269961202e+03;-1.073252269961223e+03;-1.073252269961207e+03;-1.073252269961163e+03;-1.073252269961140e+03;-1.073252269961187e+03;-1.073252269961241e+03;-1.073252269961174e+03;-1.073252269961182e+03;-1.073252269961254e+03;-1.073252269961331e+03;-1.073252269961420e+03;-1.073252269961511e+03;-1.073252269961631e+03;-1.073252269961740e+03;-1.073252269961848e+03;-1.073252269961934e+03;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.469352897446631e-12;1.953310759642273e-12
1.259999999999997e-10;-1.077723596113711e+03;-1.077723596113713e+03;-1.077723596113703e+03;-1.077723596113715e+03;-1.077723596113712e+03;-1.077723596113704e+03;-1.077723596113709e+03;-1.077723596113708e+03;-1.077723596113719e+03;-1.077723596113705e+03;-1.077723596113680e+03;-1.077723596113703e+03;-1.077723596113713e+03;-1.077723596113706e+03;-1.077723596113729e+03;-1.077723596113725e+03;-1.077723596113737e+03;-1.077723596113749e+03;-1.077723596113746e+03;-1.077723596113704e+03;-1.077723596113723e+03;-1.077723596113673e+03;-1.077723596113701e+03;-1.077723596113723e+03;-1.077723596113737e+03;-1.077723596113736e+03;-1.077723596113736e+03;-1.077723596113736e+03;-1.077723596113772e+03;-1.077723596113777e+03;-1.077723596113746e+03;-1.077723596113771e+03;-1.077723596113761e+03;-1.077723596113760e+03;-1.077723596113783e+03;-1.077723596113774e+03;-1.077723596113796e+03;-1.077723596113780e+03;-1.077723596113736e+03;-1.077723596113714e+03;-1.077723596113760e+03;-1.077723596113814e+03;-1.077723596113747e+03;-1.077723596113755e+03;-1.077723596113826e+03;-1.077723596113903e+03;-1.077723596113993e+03;-1.077723596114084e+03;-1.077723596114202e+03;-1.077723596114311e+03;-1.077723596114418e+03;-1.077723596114505e+03;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;2.026852345692677e-12;1.938428858352378e-12
1.264999999999997e-10;-1.082198182967865e+03;-1.082198182967867e+03;-1.082198182967856e+03;-1.082198182967868e+03;-1.082198182967866e+03;-1.082198182967858e+03;-1.082198182967863e+03;-1.082198182967861e+03;-1.082198182967873e+03;-1.082198182967858e+03;-1.082198182967833e+03;-1.082198182967857e+03;-1.082198182967867e+03;-1.082198182967860e+03;-1.082198182967883e+03;-1.082198182967878e+03;-1.082198182967891e+03;-1.082198182967904e+03;-1.082198182967901e+03;-1.082198182967858e+03;-1.082198182967877e+03;-1.082198182967826e+03;-1.082198182967855e+03;-1.082198182967877e+03;-1.082198182967891e+03;-1.082198182967890e+03;-1.082198182967890e+03;-1.082198182967890e+03;-1.082198182967926e+03;-1.082198182967931e+03;-1.082198182967900e+03;-1.082198182967925e+03;-1.082198182967915e+03;-1.082198182967914e+03;-1.082198182967937e+03;-1.082198182967928e+03;-1.082198182967950e+03;-1.082198182967934e+03;-1.082198182967890e+03;-1.082198182967868e+03;-1.082198182967915e+03;-1.082198182967968e+03;-1.082198182967902e+03;-1.082198182967909e+03;-1.082198182967981e+03;-1.082198182968059e+03;-1.082198182968149e+03;-1.082198182968242e+03;-1.082198182968362e+03;-1.082198182968471e+03;-1.082198182968580e+03;-1.082198182968669e+03;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;2.419786960155268e-12;1.872720212426464e-12
1.269999999999997e-10;-1.086655833653565e+03;-1.086655833653567e+03;-1.086655833653556e+03;-1.086655833653568e+03;-1.086655833653565e+03;-1.086655833653558e+03;-1.086655833653562e+03;-1.086655833653561e+03;-1.086655833653573e+03;-1.086655833653558e+03;-1.086655833653532e+03;-1.086655833653557e+03;-1.086655833653567e+03;-1.086655833653559e+03;-1.086655833653583e+03;-1.086655833653578e+03;-1.086655833653591e+03;-1.086655833653604e+03;-1.086655833653601e+03;-1.086655833653557e+03;-1.086655833653577e+03;-1.086655833653526e+03;-1.086655833653555e+03;-1.086655833653577e+03;-1.086655833653591e+03;-1.086655833653590e+03;-1.086655833653590e+03;-1.086655833653590e+03;-1.086655833653627e+03;-1.086655833653631e+03;-1.086655833653600e+03;-1.086655833653625e+03;-1.086655833653615e+03;-1.086655833653615e+03;-1.086655833653638e+03;-1.086655833653628e+03;-1.086655833653651e+03;-1.086655833653634e+03;-1.086655833653590e+03;-1.086655833653567e+03;-1.086655833653615e+03;-1.086655833653669e+03;-1.086655833653602e+03;-1.086655833653610e+03;-1.086655833653682e+03;-1.086655833653761e+03;-1.086655833653853e+03;-1.086655833653947e+03;-1.086655833654068e+03;-1.086655833654178e+03;-1.086655833654289e+03;-1.086655833654379e+03;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;2.230939355597709e-12;1.788383927347702e-12
