time units=S;v(1,2) units=V;v(2,3) units=V;v(3,4) units=V;v(4,5) units=V;v(5,6) units=V;v(6,7) units=V;v(7,8) units=V
2.239999999999994e-10;0.000000000000000e+00;9.526570283009065e-09;2.561587376125252e-06;8.810381188819898e-06;-1.715714905267964e-05;-8.107799095016173e-06;-3.920510135254709e-05
2.244999999999994e-10;0.000000000000000e+00;9.115282303467979e-09;2.597360667529377e-06;8.933420651219651e-06;-2.345479685542468e-05;-1.108382168472796e-05;-2.471345240288818e-05
2.249999999999994e-10;0.000000000000000e+00;7.644829849736281e-09;1.972740029102739e-06;6.785086390115371e-06;-2.517636089177002e-05;-1.189736566531801e-05;-1.697952834499868e-05
2.254999999999994e-10;0.000000000000000e+00;5.573057204200573e-09;9.663014052372203e-07;3.323518769173961e-06;-2.281996315049743e-05;-1.078382404977771e-05;-1.465234709284356e-05
2.259999999999994e-10;0.000000000000000e+00;3.317856905289343e-09;-1.384436884770534e-07;-4.761663334376477e-07;-1.781786199144171e-05;-8.420026245955513e-06;-1.553943566110654e-05
2.264999999999994e-10;0.000000000000000e+00;1.213991391081697e-09;-1.105279466946205e-06;-3.801523037914510e-06;-1.188824023428141e-05;-5.617918403395126e-06;-1.746139745233921e-05
2.269999999999994e-10;0.000000000000000e+00;-5.084600181252557e-10;-1.778731225146532e-06;-6.117808149766860e-06;-6.507386864357586e-06;-3.075137085290748e-06;-1.881557608692541e-05
2.274999999999994e-10;0.000000000000000e+00;-1.726790469181190e-09;-2.095164136144461e-06;-7.206154615150414e-06;-2.606263073121415e-06;-1.231618220529926e-06;-1.879331845168819e-05
2.279999999999994e-10;0.000000000000000e+00;-2.413957656318702e-09;-2.073383653736340e-06;-7.131242334477196e-06;-5.004282588292581e-07;-2.364828662149444e-07;-1.731247321180426e-05
2.284999999999994e-10;0.000000000000000e+00;-2.617644731802833e-09;-1.790961018567405e-06;-6.159871576102718e-06;3.297203348506361e-09;1.558129631045645e-09;-1.478292417710286e-05
2.289999999999994e-10;0.000000000000000e+00;-2.435117727823101e-09;-1.354564784966287e-06;-4.658920562981682e-06;-5.932163864473626e-07;-2.803309143272103e-07;-1.182416193324346e-05
2.294999999999994e-10;0.000000000000000e+00;-1.988162010029224e-09;-8.720525268512828e-07;-2.999357058768496e-06;-1.693635264350115e-06;-8.003459328483627e-07;-9.023649361311841e-06
2.299999999999994e-10;0.000000000000000e+00;-1.401278243410458e-09;-4.316970241106560e-07;-1.484788446391685e-06;-2.778446235691505e-06;-1.312985263817704e-06;-6.784104881602032e-06
2.304999999999994e-10;0.000000000000000e+00;-7.850911586635409e-10;-9.087766056748043e-08;-3.125666680790375e-07;-3.504758946218004e-06;-1.656212306901775e-06;-5.269758906822021e-06
2.309999999999994e-10;0.000000000000000e+00;-2.257606854295110e-10;1.261159088514134e-07;4.337658911462736e-07;-3.732512488343094e-06;-1.763839742966861e-06;-4.433397489799237e-06
2.314999999999994e-10;0.000000000000000e+00;2.197828084558785e-10;2.233045545086175e-07;7.680387031704853e-07;-3.493661575941563e-06;-1.650968122777304e-06;-4.091076704083499e-06
2.319999999999994e-10;0.000000000000000e+00;5.236557221832334e-10;2.241930119421353e-07;7.710944836344203e-07;-2.929684097652213e-06;-1.384454375414883e-06;-4.009594385311091e-06
2.324999999999994e-10;0.000000000000000e+00;6.831757282330888e-10;1.617871123903489e-07;5.564542302484072e-07;-2.222498688843672e-06;-1.050266148691391e-06;-3.979706275847408e-06
2.329999999999994e-10;0.000000000000000e+00;7.147785570117038e-10;6.974339975889296e-08;2.398770164959061e-07;-1.537529096760130e-06;-7.265762499933029e-07;-3.860537468397471e-06
2.334999999999993e-10;0.000000000000000e+00;6.470444600866115e-10;-2.395018197913316e-08;-8.237479414019961e-08;-9.887517759104370e-07;-4.672455038601140e-07;-3.592830023146098e-06
2.339999999999993e-10;0.000000000000000e+00;5.139518916470541e-10;-1.002842871809851e-07;-3.449200310512729e-07;-6.271386917841276e-07;-2.963612720320934e-07;-3.187436787452075e-06
2.344999999999993e-10;0.000000000000000e+00;3.491619856693712e-10;-1.498027188659513e-07;-5.152348378320824e-07;-4.478476660970339e-07;-2.116353300153657e-07;-2.699710350047272e-06
2.349999999999993e-10;0.000000000000000e+00;1.818008795224679e-10;-1.711862519784370e-07;-5.887818421779434e-07;-4.085001590361947e-07;-1.930412336908005e-07;-2.200614981501557e-06
2.354999999999993e-10;0.000000000000000e+00;3.389657148649100e-11;-1.687605629826249e-07;-5.804388729327113e-07;-4.506590803914031e-07;-2.129638946970865e-07;-1.752819844052200e-06
2.359999999999993e-10;0.000000000000000e+00;-8.062423763537636e-11;-1.497674829851513e-07;-5.151136467514279e-07;-5.183496777813098e-07;-2.449518294392758e-07;-1.396231082529733e-06
2.364999999999993e-10;0.000000000000000e+00;-1.556489724503813e-10;-1.220118799294052e-07;-4.196504018408498e-07;-5.701285433900338e-07;-2.694205006874119e-07;-1.143698706665090e-06
2.369999999999993e-10;0.000000000000000e+00;-1.916673557267451e-10;-9.221661981088303e-08;-3.171719145919664e-07;-5.838686301849670e-07;-2.759135295081340e-07;-9.848745342153258e-07
2.374999999999993e-10;0.000000000000000e+00;-1.940254426334742e-10;-6.516278615380609e-08;-2.241223511219768e-07;-5.554471813077718e-07;-2.624826618986102e-07;-8.947853381376027e-07
2.379999999999993e-10;0.000000000000000e+00;-1.710046712207770e-10;-4.350761747321479e-08;-1.496410772986231e-07;-4.936109771095377e-07;-2.332612849144773e-07;-8.435606407754295e-07
2.384999999999993e-10;0.000000000000000e+00;-1.320158540240517e-10;-2.807354180602021e-08;-9.655677059334714e-08;-4.134811138899933e-07;-1.953950385759577e-07;-8.045543997128398e-07
2.389999999999993e-10;0.000000000000000e+00;-8.610943393957461e-11;-1.837985022889330e-08;-6.321606993265279e-08;-3.306909796650030e-07;-1.562716519756866e-07;-7.593393596609141e-07
2.394999999999993e-10;0.000000000000000e+00;-4.091160777556239e-11;-1.322191473075940e-08;-4.547575066433781e-08;-2.573522805065961e-07;-1.216146447516091e-07;-6.992867626633897e-07
2.399999999999993e-10;0.000000000000000e+00;-2.013590842640766e-12;-1.116506326224931e-08;-3.840136950012445e-08;-2.002156968986967e-07;-9.461412505877006e-08;-6.243682239610292e-07
2.404999999999993e-10;0.000000000000000e+00;2.722352488729139e-11;-1.088774368299728e-08;-3.744755030693715e-08;-1.607449004473255e-07;-7.596176697965115e-08;-5.402998964766050e-07
2.409999999999993e-10;0.000000000000000e+00;4.552936485466221e-11;-1.136492808431554e-08;-3.908878906146004e-08;-1.364531622786872e-07;-6.448243949137992e-08;-4.552106111851555e-07
2.414999999999993e-10;0.000000000000000e+00;5.335342174149350e-11;-1.191962254945394e-08;-4.099661767132732e-08;-1.227597021832442e-07;-5.801144462926144e-08;-3.767715164768347e-07
2.419999999999993e-10;0.000000000000000e+00;5.236913168433572e-11;-1.218693416960872e-08;-4.191601526439840e-08;-1.147407919991164e-07;-5.422202060927542e-08;-3.103286732435967e-07
2.424999999999993e-10;0.000000000000000e+00;4.494809788709921e-11;-1.203542176621589e-08;-4.139490009929290e-08;-1.083819915177576e-07;-5.121709965011183e-08;-2.581747587995089e-07
2.429999999999993e-10;0.000000000000000e+00;3.367921602055864e-11;-1.148067513315653e-08;-3.948689206311063e-08;-1.011897778354738e-07;-4.781834013559984e-08;-2.197822381487600e-07
2.434999999999993e-10;0.000000000000000e+00;2.098266135384064e-11;-1.061245120932144e-08;-3.650070318695569e-08;-9.222509398067684e-08;-4.358198038712842e-08;-1.926456453447886e-07
2.439999999999993e-10;0.000000000000000e+00;8.843845074630104e-12;-9.543975883174974e-09;-3.282576513743602e-08;-8.174338422476655e-08;-3.862873339882123e-08;-1.733442548994681e-07
2.444999999999993e-10;0.000000000000000e+00;-1.329274784208235e-12;-8.382866169868150e-09;-2.883221829496551e-08;-7.066220745463706e-08;-3.339220169352842e-08;-1.585044209407231e-07
2.449999999999993e-10;0.000000000000000e+00;-8.738758222233737e-12;-7.218279578349628e-09;-2.482671300090483e-08;-6.004733648712446e-08;-2.837602791309110e-08;-1.454644843101224e-07
2.454999999999993e-10;0.000000000000000e+00;-1.314304405974797e-11;-6.117722781122522e-09;-2.104143321822799e-08;-5.074053727470246e-08;-2.397799779750650e-08;-1.325773478926397e-07
2.459999999999993e-10;0.000000000000000e+00;-1.474593621435487e-11;-5.128133135559891e-09;-1.763781635293199e-08;-4.317597982501630e-08;-2.040328314897342e-08;-1.191921604948876e-07
2.464999999999993e-10;0.000000000000000e+00;-1.405702114081836e-11;-4.277988283587047e-09;-1.471380904325066e-08;-3.736918038368034e-08;-1.765921633968720e-08;-1.054196196875601e-07
2.469999999999993e-10;0.000000000000000e+00;-1.174862575747417e-11;-3.579224910951902e-09;-1.231046659607985e-08;-3.302393245174895e-08;-1.560582173785093e-08;-9.180369086235898e-08
2.474999999999993e-10;0.000000000000000e+00;-8.528464785349379e-12;-3.029068473523188e-09;-1.041824618088584e-08;-2.969047332264860e-08;-1.403055903970019e-08;-7.900578453413257e-08
2.479999999999993e-10;0.000000000000000e+00;-5.040240405080737e-12;-2.612362252878127e-09;-8.985017442250910e-09;-2.691673085953200e-08;-1.271979659515806e-08;-6.757072920877309e-08
2.484999999999993e-10;0.000000000000000e+00;-1.797760857996072e-12;-2.304826678834654e-09;-7.927272676059604e-09;-2.435504169256275e-08;-1.150924226317693e-08;-5.780233797101030e-08
2.489999999999993e-10;0.000000000000000e+00;8.475551692821178e-13;-2.077208773749903e-09;-7.144398538793751e-09;-2.181022868248749e-08;-1.030666294451320e-08;-4.974148095465107e-08
2.494999999999993e-10;0.000000000000000e+00;2.710151035380660e-12;-1.899814443897165e-09;-6.534264493136338e-09;-1.923451411768728e-08;-9.089480756908288e-09;-4.321758295837675e-08
2.499999999999993e-10;0.000000000000000e+00;3.751738143171026e-12;-1.746662010824999e-09;-6.007508575159393e-09;-1.668673251026305e-08;-7.885498594735453e-09;-3.793651607900713e-08
2.504999999999993e-10;0.000000000000000e+00;4.048636287027294e-12;-1.598524170377962e-09;-5.497999954442933e-09;-1.427707680793231e-08;-6.746789345168576e-09;-3.357135124612275e-08
2.509999999999993e-10;0.000000000000000e+00;3.752805425034451e-12;-1.444389143362366e-09;-4.967864480454128e-09;-1.211580394140134e-08;-5.725456130683045e-09;-2.983284123231182e-08
2.514999999999993e-10;0.000000000000000e+00;3.053153743921274e-12;-1.281253626052947e-09;-4.406772514917793e-09;-1.027771073931089e-08;-4.856845014048699e-09;-2.650908532935751e-08
2.519999999999993e-10;0.000000000000000e+00;2.141992650135855e-12;-1.112529328057381e-09;-3.826458373676596e-09;-8.786624348528191e-09;-4.152215774308613e-09;-2.347482864080482e-08
2.524999999999993e-10;0.000000000000000e+00;1.189610173055069e-12;-9.456004753511219e-10;-3.252319525179427e-09;-7.617830974597909e-09;-3.599889637318690e-09;-2.067812251058012e-08
2.529999999999993e-10;0.000000000000000e+00;3.281398788888929e-13;-7.891620608588917e-10;-2.714261728446392e-09;-6.712494521605569e-09;-3.172062959824040e-09;-1.811506468950882e-08
2.534999999999993e-10;0.000000000000000e+00;-3.555847964435337e-13;-6.509028396623644e-10;-2.238729854827390e-09;-5.996908028756804e-09;-2.833904708681163e-09;-1.580271741713565e-08
2.539999999999993e-10;0.000000000000000e+00;-8.195692885340459e-13;-5.359177794927294e-10;-1.843247655451500e-09;-5.400360994679073e-09;-2.551999860245205e-09;-1.375740202890983e-08
2.544999999999993e-10;0.000000000000000e+00;-1.060588166159955e-12;-4.460063743571176e-10;-1.534004347203060e-09;-4.867603456315525e-09;-2.300239438098160e-09;-1.198184812299049e-08
2.549999999999993e-10;0.000000000000000e+00;-1.104712036154107e-12;-3.797981709688750e-10;-1.306286365042076e-09;-4.364415067811459e-09;-2.062452242385315e-09;-1.046131925877002e-08
2.554999999999993e-10;0.000000000000000e+00;-9.965085935609973e-13;-3.334909055167714e-10;-1.147016115172517e-09;-3.876919301025922e-09;-1.832080767215273e-09;-9.166556234144976e-09
2.559999999999993e-10;0.000000000000000e+00;-7.886349346225122e-13;-3.019110582321686e-10;-1.038399679178495e-09;-3.406615300461244e-09;-1.609833449891591e-09;-8.060387423785982e-09
2.564999999999993e-10;0.000000000000000e+00;-5.330504714806837e-13;-2.796096497290613e-10;-9.616957120129910e-10;-2.963548835850520e-09;-1.400457529170221e-09;-7.104979273925833e-09
2.569999999999993e-10;0.000000000000000e+00;-2.745593870249270e-13;-2.617682437963488e-10;-9.003315815102839e-10;-2.559768774481757e-09;-1.209646829378440e-09;-6.267544369429263e-09
2.574999999999993e-10;0.000000000000000e+00;-4.691332031828390e-14;-2.447837949787427e-10;-8.419148859756515e-10;-2.204503659375265e-09;-1.041762400021004e-09;-5.523443820820072e-09
2.579999999999993e-10;0.000000000000000e+00;1.286807964158957e-13;-2.264981576166855e-10;-7.790228538507261e-10;-1.901651011904506e-09;-8.986460574243480e-10;-4.856644778625245e-09
2.584999999999993e-10;0.000000000000000e+00;2.430704343265534e-13;-2.061174951844031e-10;-7.089251458953497e-10;-1.649443255009784e-09;-7.794625138588211e-10;-4.258195883538909e-09
2.589999999999993e-10;0.000000000000000e+00;2.972527796232382e-13;-1.839162048723426e-10;-6.325655281531303e-10;-1.441680680928479e-09;-6.812820290592782e-10;-3.723690017978220e-09
2.594999999999993e-10;0.000000000000000e+00;2.996595210500426e-13;-1.608371407608405e-10;-5.531868759847975e-10;-1.269739088390364e-09;-6.000291422793486e-10;-3.250644354685982e-09
2.599999999999993e-10;0.000000000000000e+00;2.631845151516812e-13;-1.380898631071342e-10;-4.749493790342828e-10;-1.124622669002716e-09;-5.314527856386097e-10;-2.836462704144463e-09
2.604999999999993e-10;0.000000000000000e+00;2.023994666721973e-13;-1.168210346181081e-10;-4.017968919488880e-10;-9.985499834837660e-10;-4.718757542974197e-10;-2.477293431612347e-09
2.609999999999993e-10;0.000000000000000e+00;1.312652551768991e-13;-9.789640822514356e-11;-3.367071060370090e-10;-8.858330202518058e-10;-4.186101162905579e-10;-2.167774119000985e-09
2.614999999999993e-10;0.000000000000000e+00;6.150480684208950e-14;-8.180132522279875e-11;-2.813493158562579e-10;-7.830535822232106e-10;-3.700405646742648e-10;-1.901434038722604e-09
2.619999999999993e-10;0.000000000000000e+00;1.676629457858195e-15;-6.864213902842483e-11;-2.360893155035949e-10;-6.887082415428688e-10;-3.254566385496612e-10;-1.671431072378849e-09
2.624999999999992e-10;0.000000000000000e+00;-4.311132267222264e-14;-5.821724872477554e-11;-2.002337141561939e-10;-6.025664983460774e-10;-2.847494123686850e-10;-1.471315850288153e-09
2.629999999999992e-10;0.000000000000000e+00;-7.097417693304075e-14;-5.012289550160822e-11;-1.723938141334572e-10;-5.249788217049988e-10;-2.480845041172696e-10;-1.295604227592165e-09
2.634999999999992e-10;0.000000000000000e+00;-8.266906614712369e-14;-4.386327268924930e-11;-1.508643267364238e-10;-4.563089385681664e-10;-2.156337971331072e-10;-1.140055443225671e-09
2.639999999999992e-10;0.000000000000000e+00;-8.082481164388463e-14;-3.894337559572471e-11;-1.339427213612855e-10;-3.965806342658418e-10;-1.874085313097797e-10;-1.001659644505713e-09
2.644999999999992e-10;0.000000000000000e+00;-6.912898884747353e-14;-3.493329766233216e-11;-1.201503697010331e-10;-3.453499857500922e-10;-1.631989260062028e-10;-8.784114999700823e-10
2.649999999999992e-10;0.000000000000000e+00;-5.158705688903085e-14;-3.150174103228961e-11;-1.083477977208740e-10;-3.017574068583496e-10;-1.425987745552206e-10;-7.689782411581418e-10
2.654999999999992e-10;0.000000000000000e+00;-3.192979083956413e-14;-2.842305034900623e-11;-9.775887726679596e-11;-2.646859495193403e-10;-1.250802506226819e-10;-6.723655786057674e-10
2.659999999999992e-10;0.000000000000000e+00;-1.320687792865791e-14;-2.556551140582945e-11;-8.793059550368704e-11;-2.329511103380902e-10;-1.100836039832920e-10;-5.876557475461547e-10
2.664999999999992e-10;0.000000000000000e+00;2.428888255279094e-15;-2.286948573268497e-11;-7.865782233730144e-11;-2.054641646136780e-10;-9.709434603826583e-11;-5.138531805932878e-10
2.669999999999992e-10;0.000000000000000e+00;1.376785233518643e-14;-2.032272197752974e-11;-6.989842758533694e-11;-1.813365511788905e-10;-8.569257748849733e-11;-4.498373188342025e-10
2.674999999999992e-10;0.000000000000000e+00;2.045750731620518e-14;-1.793810785758791e-11;-6.169673154045430e-11;-1.599175907305237e-10;-7.557081263891374e-11;-3.943969805417251e-10
2.679999999999992e-10;0.000000000000000e+00;2.282896704427949e-14;-1.573664856713703e-11;-5.412498468206930e-11;-1.407766637316170e-10;-6.652555757984158e-11;-3.463092397441859e-10
2.684999999999992e-10;0.000000000000000e+00;2.168038046652181e-14;-1.373650748739044e-11;-4.724565193799553e-11;-1.236507265627361e-10;-5.843250787605851e-11;-3.044267148174999e-10
2.689999999999992e-10;0.000000000000000e+00;1.805592517215222e-14;-1.194744997623313e-11;-4.109232911710620e-11;-1.083798375170683e-10;-5.121608178146189e-11;-2.677464263837944e-10
2.694999999999992e-10;0.000000000000000e+00;1.304973099420356e-14;-1.036938485673029e-11;-3.566469451871875e-11;-9.484880750484177e-11;-4.482184510374262e-11;-2.354463111211440e-10
2.699999999999992e-10;0.000000000000000e+00;7.653417313553638e-15;-8.993430688412769e-12;-3.093220862194861e-11;-8.294589455203689e-11;-3.919699278221262e-11;-2.068877205528239e-10
2.704999999999992e-10;0.000000000000000e+00;2.655594332783468e-15;-7.804230934646403e-12;-2.684204571318582e-11;-7.254169580659623e-11;-3.428037448541076e-11;-1.815911784193156e-10
2.709999999999992e-10;0.000000000000000e+00;-1.407086502126171e-15;-6.782514105671828e-12;-2.332793180092357e-11;-6.348568305360729e-11;-3.000085623168960e-11;-1.591970554263622e-10
2.714999999999992e-10;0.000000000000000e+00;-4.254225075269520e-15;-5.907391200215970e-12;-2.031801169843028e-11;-5.561433509997493e-11;-2.628116444322883e-11;-1.394231187771163e-10
2.719999999999992e-10;0.000000000000000e+00;-5.832145982260794e-15;-5.158097624141497e-12;-1.774087682314100e-11;-4.876425224734589e-11;-2.304408256973277e-11;-1.220281899811392e-10
2.724999999999992e-10;0.000000000000000e+00;-6.262946152708353e-15;-4.515207408565113e-12;-1.552970383329807e-11;-4.278458244809705e-11;-2.021832403104964e-11;-1.067871036062225e-10
2.729999999999992e-10;0.000000000000000e+00;-5.784086435286011e-15;-3.961341592044358e-12;-1.362472916686559e-11;-3.754541240701908e-11;-1.774249663027839e-11;-9.347805503026367e-11
2.734999999999992e-10;0.000000000000000e+00;-4.688652593893484e-15;-3.481538558599930e-12;-1.197448069817239e-11;-3.294084992961848e-11;-1.556656022568731e-11;-8.188037539673387e-11
2.739999999999992e-10;0.000000000000000e+00;-3.273744042942081e-15;-3.063324199785132e-12;-1.053606799106954e-11;-2.888751804728193e-11;-1.365111356080927e-11;-7.177905478982786e-11
2.744999999999992e-10;0.000000000000000e+00;-1.801509083861117e-15;-2.696623374942817e-12;-9.274827123594324e-12;-2.532001436176810e-11;-1.196525075910167e-11;-6.297206656399345e-11
2.749999999999992e-10;0.000000000000000e+00;-4.745782538119883e-16;-2.373501997461279e-12;-8.163476499475522e-12;-2.218535480400113e-11;-1.048393280634242e-11;-5.527721178338968e-11
2.754999999999992e-10;0.000000000000000e+00;5.746379189848707e-16;-2.087845718192210e-12;-7.180982149242797e-12;-1.943788969133525e-11;-9.185588238259593e-12;-4.853648090525481e-11
2.759999999999992e-10;0.000000000000000e+00;1.282954944908176e-15;-1.834967044011156e-12;-6.311227537214505e-12;-1.703576101686199e-11;-8.050435566268557e-12;-4.261719408049157e-11
2.764999999999992e-10;0.000000000000000e+00;1.646833240568630e-15;-1.611228209099019e-12;-5.541694068755729e-12;-1.493907426007163e-11;-7.059623672369226e-12;-3.741026972320174e-11
2.769999999999992e-10;0.000000000000000e+00;1.707622820287242e-15;-1.413676251418307e-12;-4.862230703963283e-12;-1.310963966211479e-11;-6.195103943611233e-12;-3.282655339720696e-11
2.774999999999992e-10;0.000000000000000e+00;1.534837381365680e-15;-1.239766908079260e-12;-4.264080653016279e-12;-1.151161287541404e-11;-5.439939215150924e-12;-2.879236698738505e-11
2.779999999999992e-10;0.000000000000000e+00;1.210096216973286e-15;-1.087151831321601e-12;-3.739174749642534e-12;-1.011252824763956e-11;-4.778785904417412e-12;-2.524524949268032e-11
2.784999999999992e-10;0.000000000000000e+00;8.136144005314061e-16;-9.535786679386722e-13;-3.279759552179936e-12;-8.884103589285801e-12;-4.198280797326683e-12;-2.213056057096897e-11
2.789999999999992e-10;0.000000000000000e+00;4.143168118030005e-16;-8.368455662869551e-13;-2.878266846636119e-12;-7.802639395251528e-12;-3.687222628181515e-12;-1.939918947377596e-11
2.794999999999992e-10;0.000000000000000e+00;6.391455780840937e-17;-7.348356140157618e-13;-2.527410094160398e-12;-6.848819132716101e-12;-3.236484878453700e-12;-1.700632736186405e-11
2.799999999999992e-10;0.000000000000000e+00;-2.053099985704627e-16;-6.455599335601411e-13;-2.220353849641888e-12;-6.007130743868705e-12;-2.838735370096129e-12;-1.491101568195089e-11
2.804999999999992e-10;0.000000000000000e+00;-3.796722948316797e-16;-5.672275963114296e-13;-1.950934813937822e-12;-5.264982744004078e-12;-2.488025680265030e-12;-1.307614758311720e-11
2.809999999999992e-10;0.000000000000000e+00;-4.610914225928544e-16;-4.982808189635209e-13;-1.713799649554369e-12;-4.611846338100116e-12;-2.179378268020969e-12;-1.146859251833670e-11
2.814999999999992e-10;0.000000000000000e+00;-4.628666870026869e-16;-4.374254664064217e-13;-1.504489520647799e-12;-4.038470465552780e-12;-1.908423870988255e-12;-1.005924593045901e-11
2.819999999999992e-10;0.000000000000000e+00;-4.050776569574214e-16;-3.836095633211827e-13;-1.319396588650132e-12;-3.536389093397928e-12;-1.671159164804880e-12;-8.822881178458234e-12
2.824999999999992e-10;0.000000000000000e+00;-3.102911456750483e-16;-3.360061324292744e-13;-1.155666029141326e-12;-3.097612744297441e-12;-1.463811077806567e-12;-7.737818890077610e-12
2.829999999999992e-10;0.000000000000000e+00;-2.000451128955375e-16;-2.939510969214722e-13;-1.011022984564916e-12;-2.714592264548430e-12;-1.282810119957963e-12;-6.785453043538518e-12
2.834999999999992e-10;0.000000000000000e+00;-9.236043210622914e-17;-2.569063048854526e-13;-8.836082718127840e-13;-2.380253257401763e-12;-1.124814980276480e-12;-5.949739790052891e-12
2.839999999999992e-10;0.000000000000000e+00;-3.362201231816280e-19;-2.243988641596253e-13;-7.718037632998182e-13;-2.088147195961701e-12;-9.867765362845554e-13;-5.216707092408501e-12
2.844999999999992e-10;0.000000000000000e+00;6.826815234153891e-17;-1.959996621326885e-13;-6.741233383388012e-13;-1.832527373980826e-12;-8.659812113195113e-13;-4.574060332236892e-12
2.849999999999992e-10;0.000000000000000e+00;1.106625551222329e-16;-1.712852362974221e-13;-5.891246028828709e-13;-1.608436221234511e-12;-7.600839481435264e-13;-4.010883219134136e-12
2.854999999999992e-10;0.000000000000000e+00;1.281154502915112e-16;-1.498481958191342e-13;-5.153896284569711e-13;-1.411660565860098e-12;-6.670957912544640e-13;-3.517448751011144e-12
2.859999999999992e-10;0.000000000000000e+00;1.247571129358506e-16;-1.312784412666991e-13;-4.515239098790298e-13;-1.238693325498905e-12;-5.853577369733313e-13;-3.085093862399869e-12
2.864999999999992e-10;0.000000000000000e+00;1.063225105145583e-16;-1.151921856097020e-13;-3.961946391033437e-13;-1.086592636855359e-12;-5.134815490572440e-13;-2.706147951136853e-12
2.869999999999992e-10;0.000000000000000e+00;7.900976874263590e-17;-1.012253247310314e-13;-3.481572840110792e-13;-9.528933256512126e-13;-4.502997235476603e-13;-2.373865440700648e-12
2.874999999999992e-10;0.000000000000000e+00;4.857053596893874e-17;-8.905766264363558e-14;-3.063049478912758e-13;-8.354594636739851e-13;-3.948059068718826e-13;-2.082364797184809e-12
2.879999999999992e-10;0.000000000000000e+00;1.968928796195602e-17;-7.840656993677618e-14;-2.696742532593453e-13;-7.324298818863958e-13;-3.461174147586884e-13;-1.826543868278366e-12
2.884999999999992e-10;0.000000000000000e+00;-4.342828151720071e-18;-6.904339286721983e-14;-2.374679360131954e-13;-6.421201391944077e-13;-3.034412134117019e-13;-1.601993995472423e-12
2.889999999999992e-10;0.000000000000000e+00;-2.169305423965327e-17;-6.077571589022281e-14;-2.090345011140629e-13;-5.630227248543135e-13;-2.660621878272225e-13;-1.404897221972141e-12
2.894999999999992e-10;0.000000000000000e+00;-3.184924627605356e-17;-5.345804220174371e-14;-1.838638907623263e-13;-4.937553627416055e-13;-2.333299211685914e-13;-1.231937559897924e-12
2.899999999999992e-10;0.000000000000000e+00;-3.534857408548098e-17;-4.696932214559117e-14;-1.615480905200493e-13;-4.330925762002119e-13;-2.046622048774952e-13;-1.080211613096177e-12
2.904999999999992e-10;0.000000000000000e+00;-3.344138648405459e-17;-4.121955659766186e-14;-1.417710212916345e-13;-3.799279925347248e-13;-1.795394070709121e-13;-9.471649986815872e-13
2.909999999999992e-10;0.000000000000000e+00;-2.774969902786991e-17;-3.612967614760377e-14;-1.242657990541906e-13;-3.333092394672383e-13;-1.575084622169143e-13;-8.305341694173660e-13
2.914999999999991e-10;0.000000000000000e+00;-1.996528910232152e-17;-3.163753739482466e-14;-1.088140065690571e-13;-2.923936464202425e-13;-1.381740961034983e-13;-7.283136497888585e-13
2.919999999999991e-10;0.000000000000000e+00;-1.161585563238713e-17;-2.768215564595677e-14;-9.521106840114441e-14;-2.564740581748559e-13;-1.211992286167119e-13;-6.387229040935696e-13
2.924999999999991e-10;0.000000000000000e+00;-3.911752873483611e-18;-2.421240907619390e-14;-8.327730316492408e-14;-2.249262711529209e-13;-1.062916819744112e-13;-5.601913107921078e-13
2.929999999999991e-10;0.000000000000000e+00;2.327671581437943e-18;-2.117546006475928e-14;-7.283160373788657e-14;-1.972304168343052e-13;-9.320311090926305e-14;-4.913351017044430e-13
2.934999999999991e-10;0.000000000000000e+00;6.679023229179752e-18;-1.852490425772802e-14;-6.371416669794279e-14;-1.729178303997175e-13;-8.171459572989308e-14;-4.309460342746622e-13
2.939999999999991e-10;0.000000000000000e+00;9.067979508847643e-18;-1.621267536329951e-14;-5.576273091501349e-14;-1.515955067027506e-13;-7.163771582725710e-14;-3.779685912814748e-13
2.944999999999991e-10;0.000000000000000e+00;9.689782102674433e-18;-1.419937676720759e-14;-4.883735430718098e-14;-1.328976949195653e-13;-6.280269388056063e-14;-3.314874345714555e-13
2.949999999999991e-10;0.000000000000000e+00;8.915574897181608e-18;-1.244392790291568e-14;-4.279942042012564e-14;-1.165176445390835e-13;-5.506121912215324e-14;-2.907039582592096e-13
2.954999999999991e-10;0.000000000000000e+00;7.200157781389219e-18;-1.091367641356761e-14;-3.753660848170787e-14;-1.021629079466053e-13;-4.827849986346988e-14;-2.549247320545773e-13
2.959999999999991e-10;0.000000000000000e+00;5.002575891532150e-18;-9.576361638773808e-15;-3.293778360393729e-14;-8.959215409493370e-14;-4.233741446080056e-14;-2.235405385083145e-13
2.964999999999991e-10;0.000000000000000e+00;2.726413195148373e-18;-8.407939797758853e-15;-2.891813584542442e-14;-7.857307080320184e-14;-3.713083355141504e-14;-1.960192412704325e-13
2.969999999999991e-10;0.000000000000000e+00;6.823916226728865e-19;-7.382857783346246e-15;-2.539392150939402e-14;-6.891992947845334e-14;-3.256843466632511e-14;-1.718890743858445e-13
2.974999999999991e-10;0.000000000000000e+00;-9.276348433458608e-19;-6.485142256678593e-15;-2.230427639676095e-14;-6.045117248161439e-14;-2.856720649846508e-14;-1.507364699442177e-13
2.979999999999991e-10;0.000000000000000e+00;-2.008701858402903e-18;-5.694622982112150e-15;-1.958767675627425e-14;-5.302836387836128e-14;-2.505868004242498e-14;-1.321934846655973e-13
