time units=S;v(111136) units=V;v(112136) units=V;v(113136) units=V;v(114136) units=V;v(115136) units=V;v(116136) units=V;v(117136) units=V;v(118136) units=V;v(119136) units=V;v(120136) units=V;v(121136) units=V;v(122136) units=V;v(123136) units=V;v(124136) units=V;v(125136) units=V;v(126136) units=V;v(127136) units=V;v(128136) units=V;v(129136) units=V;v(130136) units=V;v(131136) units=V;v(132136) units=V;v(133136) units=V;v(134136) units=V;v(135136) units=V;v(136136) units=V;v(137136) units=V;v(138136) units=V;v(139136) units=V;v(140136) units=V;v(141136) units=V;v(142136) units=V;v(143136) units=V;v(144136) units=V;v(145136) units=V;v(146136) units=V;v(147136) units=V;v(148136) units=V;v(149136) units=V;v(150136) units=V;v(151136) units=V;v(152136) units=V;v(153136) units=V;v(154136) units=V;v(155136) units=V;v(156136) units=V;v(157136) units=V;v(158136) units=V;v(159136) units=V;v(160136) units=V;v(161136) units=V;v(162136) units=V;v(163136) units=V;v(164136) units=V;v(165136) units=V;v(166136) units=V;v(167136) units=V;v(168136) units=V;v(169136) units=V;v(170136) units=V;v(171136) units=V;v(172136) units=V;v(173136) units=V;v(174136) units=V;v(175136) units=V;v(176136) units=V;v(177136) units=V;v(178136) units=V;v(179136) units=V;v(180136) units=V;v(181136) units=V;v(182136) units=V;v(183136) units=V;v(184136) units=V;v(185136) units=V;v(186136) units=V;v(187136) units=V;v(188136) units=V;v(189136) units=V;v(190136) units=V
1.720000000000003e-03;-1.341713258002005e-07;-1.189150390237421e-07;1.256684168721450e-06;2.598716014485712e-06;-8.603784343232812e-06;-2.883949868928684e-05;3.796437556497914e-05;2.162555248138146e-04;-6.217012389616761e-05;-1.122516092441842e-03;-4.083748807770477e-04;3.864618466588237e-03;3.193491665997304e-03;-7.682391152608419e-03;-9.189492293004205e-03;4.566484778630537e-03;8.008003769687546e-03;1.046425703980942e-02;1.345151695017314e-02;-8.479580752962462e-03;-1.780933209531589e-02;-2.960740649108698e-02;-2.668202866754065e-02;4.484112754850013e-02;4.647856585435850e-02;-8.871081189763054e-03;-5.061611747596511e-03;-2.945934883864015e-02;-3.097879984064098e-02;-1.976188147847508e-20;-4.152031578583239e-04;-2.221352196707726e-02;-1.261726067657573e-02;-2.734757889741257e-02;3.532665252612582e-03;4.285105052623147e-04;4.663134111205740e-04;4.704305122201053e-05;-1.820328381860564e-03;2.058751736202453e-04;-3.405103130763621e-04;-1.229901521311694e-04;1.520319656231619e-05;4.355113092474641e-06;6.844834577491650e-05;-7.888127503804223e-06;1.074492223123350e-05;-8.314896957063374e-07;-1.445642912424658e-06;-9.574845562273246e-08;3.120045695725131e-07;1.073719365438476e-07;-7.320293730241437e-08;-3.548200839799238e-08;1.457195122319982e-08;8.750638029219406e-09;-1.663231055907771e-09;-1.479593298126568e-09;8.777359164593454e-11;1.872645390608523e-10;7.397134851336055e-12;-1.825454899170612e-11;-2.425947318038378e-12;1.330378618341488e-12;3.252523788924059e-13;-6.496338694382910e-14;-2.901461911666891e-14;1.108727008936241e-15;1.853742126851049e-15;1.372494114439683e-16;-8.286975852390398e-17;-1.590942742421919e-17;2.132875668310407e-18;9.441771918151691e-19;1.574798176788038e-20;-3.602391751707637e-20;-4.664539014939806e-21;7.799336014282495e-22;2.491317212872501e-22;-5.040578798121384e-24
1.740000000000003e-03;3.300108624690500e-08;5.423120269612256e-07;-1.459260784327276e-07;-5.408129799460050e-06;-3.992838612371513e-06;3.875986928293278e-05;6.063754058497272e-05;-1.964545788210121e-04;-4.775772204671477e-04;6.362346923643081e-04;2.385302513116912e-03;-8.837773867325374e-04;-7.416793037462602e-03;-1.796435947994252e-03;1.194404767970192e-02;9.047863158648741e-03;-1.147074059495423e-03;-7.723071090861159e-03;-2.082838976224177e-02;-1.437446146804942e-02;-5.516153454754643e-04;1.857444077613386e-02;5.578309997406390e-02;8.120353062690143e-03;-5.462366870910144e-02;-1.959448208307542e-02;-1.568235300992562e-02;-7.612033830653885e-03;2.949270081855322e-02;-1.472673890856330e-20;-1.408646798004619e-02;-3.084642772775050e-02;-1.849917084545530e-02;-1.134826554717286e-02;2.107195775914697e-03;3.662410070245333e-03;-7.261624130585701e-04;-9.684767117168519e-05;1.136015815029826e-03;-1.965278857595017e-04;7.865631440742892e-04;8.915336632248186e-05;-2.332695013007243e-05;6.231718338435208e-05;7.077553635821458e-05;-5.395739846049731e-06;-2.219193467188854e-05;2.155916126612572e-06;5.612404673823208e-07;-7.038828387373392e-07;-3.456046705318279e-07;7.584091007522403e-08;1.036996222870054e-07;-1.130949916697743e-08;-2.722031176628776e-08;-5.268829035297527e-10;4.824924603774758e-09;5.431440626340714e-10;-6.195682786048050e-10;-1.239833996250986e-10;5.935109467409116e-11;1.844383934402421e-11;-3.941684564542403e-12;-2.013508886316351e-12;1.221982593242708e-13;1.649002428965036e-13;8.359345091809200e-15;-9.955706489454245e-15;-1.565800181327774e-15;4.055257357591917e-16;1.284747409967663e-16;-6.663812536081828e-18;-6.911116561141651e-18;-4.606648599897646e-19;2.469203928094226e-19;4.646536100594112e-20;-4.409937712473954e-21;-2.222558410807506e-21;-9.540761561983668e-23;7.492250175551541e-23
1.760000000000003e-03;1.802569085374613e-07;-5.270031028818540e-07;-1.796991723691388e-06;2.993424808550835e-06;1.798355631502146e-05;-6.711002866836192e-06;-1.288723559292909e-04;-5.867645051453635e-05;6.542194086216652e-04;7.143235736246442e-04;-2.216460961982216e-03;-3.761436417558087e-03;4.205413825025270e-03;1.087431131454030e-02;-1.176213951545269e-03;-1.413171429427100e-02;-1.077052799868409e-02;-4.298028934347144e-03;1.034702792085137e-02;2.241546536400053e-02;2.195731637702696e-02;1.521584078273832e-02;-3.907829277590017e-02;-5.578884845561861e-02;1.923935314121035e-02;2.682177029568993e-02;1.687913025659831e-02;4.016753020164818e-02;-1.134028191571562e-02;-1.479135210771944e-19;7.187931570952735e-03;3.359013184001564e-03;2.295501656969675e-02;4.590212037830405e-02;-4.325987652383761e-03;-4.787923912449333e-03;4.242985172138965e-04;1.578409746309837e-06;6.442921360290966e-04;-1.225138177926893e-05;-5.976217497800163e-04;2.288518602513767e-04;-8.244940326794563e-06;-7.910469791060413e-05;-1.450364637220267e-04;1.385258750440546e-05;1.357446603528862e-05;-1.562646155506874e-06;1.071161217554011e-06;9.387050963398456e-07;-8.561563411070063e-09;-2.211735166673445e-07;-3.046856484542778e-08;5.898093824361009e-08;1.469141009608640e-08;-1.109781206846527e-08;-3.871557660886749e-09;1.409470774964853e-09;6.845623769926319e-10;-1.199980672292312e-10;-9.148939791889136e-11;4.406079699472111e-12;9.459178025352017e-12;5.189763449799468e-13;-7.434882796697752e-13;-1.155201296229259e-13;4.192691205696458e-14;1.214860537967749e-14;-1.361658293106550e-15;-8.619589443012462e-16;-1.714173242246890e-17;4.314514917891267e-17;5.557967404265111e-18;-1.399558470418226e-18;-4.003617925373901e-19;1.416188759341835e-20;1.755144935911380e-20;1.430313328519370e-21;-4.717040960179392e-22;-9.900287466148156e-23
1.780000000000003e-03;-3.008702423149437e-07;-1.628759015064527e-07;2.634175523775050e-06;4.352965701967645e-06;-1.747848663046889e-05;-4.783854552199120e-05;7.738307327462651e-05;3.446553496390267e-04;-1.613653899068948e-04;-1.696580351060145e-03;-4.214468410943202e-04;5.474098079075470e-03;4.293550550833455e-03;-9.934520731467500e-03;-1.317452503091905e-02;4.205537656686731e-03;1.477085243232617e-02;1.480017725500742e-02;8.850955226254370e-03;-7.574286881908011e-03;-2.268875951454199e-02;-4.113411648748318e-02;-1.067334071747025e-02;5.874132972212935e-02;2.586275455918101e-02;-1.408961021215306e-02;4.551544851375720e-03;-4.214262107700850e-02;-4.919809195904132e-03;-4.338734658076461e-20;4.677215792843899e-03;4.212528728531537e-02;-1.517894547272229e-03;-5.036290208941786e-02;3.319595298890449e-03;1.629715324669893e-03;-8.478105342344535e-04;3.532353344550954e-04;-2.479322527741364e-03;2.443240011020987e-04;3.286350444492417e-06;-5.353623220938200e-04;5.096010601618930e-05;5.604195521111463e-06;8.131591571337681e-05;-9.078619599181683e-06;9.498933028747900e-06;-6.246387666941696e-07;-1.973454121320559e-06;-2.137187130825441e-07;4.656186437356527e-07;1.646129380981040e-07;-9.512142236278606e-08;-5.843912413823273e-08;1.707197489197071e-08;1.494199554829012e-08;-1.622952631026247e-09;-2.633885335717951e-09;-5.880727144630639e-12;3.504605555790061e-10;3.285067474738334e-11;-3.578783344355195e-11;-6.749990583072462e-12;2.692290950038799e-12;8.497704483552990e-13;-1.296124195859336e-13;-7.633612257597886e-14;1.056288859456832e-15;5.040721320093437e-15;4.696343957918692e-16;-2.361702710706034e-16;-5.056220627221294e-17;6.426137889916277e-18;3.114923013932091e-18;5.220355821016427e-20;-1.278786977372843e-19;-1.634091756639971e-20;3.146530220526101e-21;9.542407363800460e-22;-3.675560350978175e-23
1.800000000000003e-03;1.005655288277769e-07;1.072546488215829e-06;-6.050413656363488e-07;-1.027658479939436e-05;-4.721241782983296e-06;7.046269908067801e-05;8.812311267455887e-05;-3.434241210184970e-04;-6.970020974017733e-04;1.086459804825135e-03;3.389551258147942e-03;-1.600849020210374e-03;-1.023492819742145e-02;-2.084552549888873e-03;1.652915849262867e-02;1.261249378776217e-02;-5.055955982847775e-03;-1.299423692593134e-02;-1.865360167740199e-02;-1.571566054910493e-02;-1.027863804226383e-03;3.225922503241819e-02;5.198644886941502e-02;-1.513906884193391e-02;-4.547450994093932e-02;-4.005382448692238e-04;-2.681382576233202e-02;1.453404577401768e-02;1.082084261402327e-02;-2.841398085329667e-20;3.297467431567756e-03;2.082977995679714e-03;-1.514749758499908e-02;2.149978128946331e-02;-2.897893003495598e-03;3.057963854202605e-03;1.779490555694826e-03;-5.249898767975641e-04;3.002199408264262e-03;-3.223949772351665e-04;4.976402987060056e-04;4.235234343857773e-04;-5.810984104578074e-05;1.084547842230050e-04;7.103440539034348e-05;-5.363078261235230e-06;-2.768164354161363e-05;2.661259141913203e-06;1.072791105870103e-06;-9.952562996031260e-07;-5.496665500606986e-07;9.860758318931322e-08;1.541616208117677e-07;-5.999179508942506e-09;-4.065420101677712e-08;-3.700623611335756e-09;7.470018565573690e-09;1.378087030206865e-09;-1.005003297018451e-09;-2.817606463517223e-10;9.945552432214396e-11;4.147497572494226e-11;-6.434024269087368e-12;-4.614916152204726e-12;1.130972028271731e-13;3.900211228881712e-13;3.115536845708799e-14;-2.443594194110917e-14;-4.610807223056968e-15;1.028988836673482e-15;3.776579812695150e-16;-1.587789712179631e-17;-2.122324839727592e-17;-1.532547027898374e-18;8.139655809409089e-19;1.568446548409867e-19;-1.662136821543004e-20;-8.079886293194194e-21;-2.748229006232101e-22;3.008231995225553e-22
1.820000000000003e-03;3.617966066171963e-07;-1.174282737567224e-06;-3.334517011208770e-06;6.790053631743815e-06;3.223038893855170e-05;-2.051274287578668e-05;-2.217295734396809e-04;-4.846701166261728e-05;1.082316800595456e-03;9.161418021709053e-04;-3.566642305979538e-03;-5.014937391833453e-03;6.893104050164136e-03;1.460572979203208e-02;-4.008237648334666e-03;-2.024878944936567e-02;-9.733303786392870e-03;6.900214581561715e-04;9.346219846419875e-03;2.323430068634899e-02;2.616734218360657e-02;4.766569408225673e-03;-4.895381061647015e-02;-3.493495264079115e-02;3.092309880435777e-02;2.314538649389106e-03;2.581726778173491e-02;1.587852909410855e-02;-9.887892190446685e-03;-5.141008923684714e-20;-8.181051930538115e-03;-1.667969437457559e-02;2.654136064743154e-02;1.905485644717469e-02;1.573672380143920e-04;-5.126239384336684e-03;-1.997962698089131e-03;3.403074428369656e-04;-1.575812567770427e-03;2.006203008882475e-04;-5.292682527119810e-04;1.403055594849771e-04;8.101153199437615e-06;-1.499253660785077e-04;-1.678815342601559e-04;1.582131647934494e-05;2.284418562588052e-05;-2.530489896743492e-06;1.079065425178375e-06;1.533884962060363e-06;5.107577621331039e-08;-3.432710963220429e-07;-6.377564512423963e-08;8.392874493731031e-08;2.813136459960147e-08;-1.548862556090541e-08;-7.321397021878422e-09;1.958913016657877e-09;1.330873105828736e-09;-1.527672210580758e-10;-1.852113851879330e-10;4.318272804999346e-13;1.994479475628615e-11;1.905084314852319e-12;-1.626462152327036e-12;-3.237258808156079e-13;9.410029255170677e-14;3.319462755997321e-14;-2.938481546262594e-15;-2.415647265506193e-15;-8.013002510244685e-17;1.269190797697903e-16;1.786201430022804e-17;-4.412074655563001e-18;-1.325422736638111e-18;5.307020473767694e-20;6.240450099615213e-20;4.740353847354740e-21;-1.876065065962480e-21;-3.619565789469780e-22
1.840000000000004e-03;-6.535687971307957e-07;-1.505145227800445e-07;5.373665533555107e-06;6.842190686953428e-06;-3.484836646887607e-05;-7.652934699698488e-05;1.570862787402782e-04;5.392297558470722e-04;-4.074705203549826e-04;-2.578127435835231e-03;1.809875737964427e-06;8.163263920559806e-03;4.226308679237516e-03;-1.529376590842664e-02;-1.432741918719651e-02;1.094575852615266e-02;1.639449320102759e-02;9.602605984229105e-03;9.174716270220143e-03;-6.983522091816778e-03;-2.771473304853535e-02;-3.618815783244956e-02;6.439487402085079e-03;5.160780134970627e-02;-2.489327600307547e-03;2.567181838920221e-03;-1.218084541646346e-03;-2.738885016783596e-02;9.638886711064290e-03;2.713057359830734e-20;1.504338655422595e-03;-2.255797434348067e-02;-2.240760561222657e-02;-4.248039842418150e-02;5.537654963747361e-03;2.629060182339392e-03;8.169227874695051e-04;6.758891808987435e-06;-1.179085157001328e-03;8.005340784222959e-05;1.828619399328351e-04;-7.305052560008991e-04;6.481849962909697e-05;5.188361959543632e-05;1.101476895551161e-04;-1.191797977417241e-05;4.395182795008475e-06;-2.567561622752500e-08;-2.640357849370838e-06;-6.421512290148219e-07;6.912046128592854e-07;2.992254924261489e-07;-1.266258589135378e-07;-9.653434553531237e-08;1.906037846885935e-08;2.464866120225398e-08;-1.015463885871151e-09;-4.514481048233402e-09;-2.735502002146797e-10;6.296294633484890e-10;9.536721384721507e-11;-6.680904651202091e-11;-1.697164558269805e-11;5.108173167001270e-12;2.091007299081111e-12;-2.311166099053029e-13;-1.907904628901904e-13;-2.313510787496895e-15;1.302046078859073e-14;1.507140694799903e-15;-6.362756754352307e-16;-1.539191393802842e-16;1.801305673509758e-17;9.808253416491105e-18;1.889415905157662e-19;-4.299470032940199e-19;-5.529450170108693e-20;1.178412274750620e-20;3.477673517997895e-21;-1.913143240574856e-22
1.860000000000004e-03;2.899127643018622e-07;2.100130586668906e-06;-1.954542277367791e-06;-1.955491644016156e-05;-2.468523609817990e-06;1.300629763825215e-04;1.135862780119677e-04;-6.249741718310115e-04;-9.527711799378431e-04;2.046957149672914e-03;4.602587730365517e-03;-3.913667890158597e-03;-1.366801575228708e-02;1.864725381452646e-03;2.231467511268343e-02;7.439493999390131e-03;-1.038744072199288e-02;-7.997546271558820e-03;-1.732399675463818e-02;-1.673852270482188e-02;4.579717247122765e-03;3.364478981830644e-02;3.608254612926488e-02;-2.856435601756057e-02;-1.544331601465941e-02;1.584307886952525e-04;-2.372229033247440e-02;2.037862132354727e-02;-1.086941499236634e-02;-2.378442275006956e-20;-4.395621985245480e-03;-1.215289903458102e-02;-1.356024637474518e-02;3.500054908984819e-02;-4.562361839504482e-03;2.819957061554873e-03;9.026166647069081e-04;-3.924517782496792e-04;3.550825196320616e-03;-3.650568273117872e-04;1.520265022715101e-04;8.102677360743054e-04;-9.464206415590087e-05;1.256515819568573e-04;5.990526123422115e-05;-3.862583815385783e-06;-3.276325249190226e-05;3.041161413989778e-06;2.014795789826006e-06;-1.177111150215167e-06;-9.841148177817876e-07;8.352203893153767e-08;2.486428964227430e-07;9.822583205744414e-09;-6.228498858568498e-08;-1.035182624116710e-08;1.160302402713868e-08;3.105534220374363e-09;-1.606565057517139e-09;-6.157863217320547e-10;1.593477992861601e-10;9.143517341386376e-11;-9.175515753997839e-12;-1.040105614055024e-11;-1.526565303277013e-13;9.046392717792136e-13;1.038566638560311e-13;-5.843279755217262e-14;-1.339378662369600e-14;2.504325767627591e-15;1.098342371616541e-15;-3.156254773110890e-17;-6.418624841281738e-17;-5.204135000109679e-18;2.619669244213473e-18;5.278942332228829e-19;-5.946852392897277e-20;-2.892763325994933e-20;-7.903313085668457e-22;1.174880655400264e-21
1.880000000000004e-03;6.739410243034108e-07;-2.568169680093599e-06;-5.723472651308552e-06;1.531775639838836e-05;5.448228967230053e-05;-5.776634772200564e-05;-3.648238050237786e-04;5.725073309819343e-05;1.738675747319402e-03;7.697300885792844e-04;-5.712165820990777e-03;-5.070548650088800e-03;1.183844666031105e-02;1.481142311983271e-02;-1.202896250309022e-02;-1.912390821518500e-02;-9.374000127108940e-04;-1.997233169368582e-03;6.015506027035212e-03;2.395781619441942e-02;1.946237304075672e-02;-1.400127577506557e-03;-4.178761463327954e-02;-8.000890419615658e-03;1.661200612236582e-02;-1.278451258341393e-02;2.636228329640539e-02;-9.219683553265854e-03;7.538674527133893e-03;1.021878359555953e-20;2.330198804803242e-03;4.552587702470506e-02;4.070898125584611e-02;-9.990431449663521e-03;-9.770326072828951e-04;-5.921729322976096e-03;-1.559753525560226e-03;6.075015638705703e-04;-3.736927977009751e-03;3.960282069656525e-04;-2.107921056874570e-04;-2.213342321741169e-04;4.736733334723928e-05;-2.241592103172262e-04;-1.874651558848480e-04;1.722476095809418e-05;3.598586188658890e-05;-3.821905150413937e-06;6.249210545972002e-07;2.316867292503915e-06;3.637626195621001e-07;-5.139941355619515e-07;-1.478989853947716e-07;1.158441614378220e-07;5.290028412452459e-08;-2.033655055919329e-08;-1.342034527014410e-08;2.396920307287188e-09;2.501582854531401e-09;-1.258071048399301e-10;-3.600609335273844e-10;-1.879842747335397e-11;3.996386231078666e-11;5.931991609060042e-12;-3.331839963702800e-12;-8.705184982481864e-13;1.923092833431211e-13;8.753693881915846e-14;-5.071101827146272e-15;-6.492973394185141e-15;-3.498571737833917e-16;3.539981542036245e-16;5.716661969282404e-17;-1.288492608982593e-17;-4.275183617872587e-18;1.590214273897685e-19;2.123353979718990e-19;1.620567422384373e-20;-6.950979423808318e-21;-1.300322239214702e-21
1.900000000000004e-03;-1.397320998731484e-06;1.799252585755535e-07;1.077802317818728e-05;8.975251101801605e-06;-6.887797672332486e-05;-1.102965974408494e-04;3.189038950035364e-04;7.741673739428930e-04;-9.833021206128393e-04;-3.601280785067188e-03;1.560764062100350e-03;1.105571245827694e-02;7.596328730122755e-04;-2.041815781630825e-02;-7.508418646638578e-03;1.621808435626865e-02;6.686835576687507e-03;7.131614141483679e-03;1.280264724748449e-02;-9.226421793943165e-03;-2.102452679476162e-02;-2.671065952138721e-02;1.225310154040835e-02;2.662424621452514e-02;-1.278021396732098e-02;2.168933731234491e-02;-9.149938858195331e-03;5.021304226121201e-03;2.239712908575476e-03;5.730665358589200e-21;1.765282681016750e-02;1.646052213932644e-02;-2.373704671702843e-02;-8.746831531243778e-03;-4.278485009028737e-05;3.118608371171971e-03;8.712459105300117e-04;-3.127687503508736e-04;1.492108808989500e-03;-1.341714054720291e-04;8.722706746291906e-05;-5.748827949210248e-04;4.123483837722555e-05;1.378475231637605e-04;1.529604590230779e-04;-1.568688480650259e-05;-8.551152292501469e-06;1.398068266570773e-06;-3.168705182029093e-06;-1.541425272712895e-06;8.212871043023999e-07;5.796989313770303e-07;-1.387725495450048e-07;-1.636755415135587e-07;1.542619707911020e-08;4.058178338135928e-08;1.380823817440285e-09;-7.619734180609402e-09;-9.967835617840324e-10;1.097738462388460e-09;2.482478855197501e-10;-1.186475005458539e-10;-4.112287139369617e-11;8.900111688331596e-12;5.012544433637126e-12;-3.267131530533163e-13;-4.640237702177355e-13;-2.068647249274160e-14;3.253175534475995e-14;4.775658173278072e-15;-1.637477940075785e-15;-4.642929937163743e-16;4.634618648050708e-17;3.032679437953669e-17;8.212033631088761e-19;-1.402260599082022e-18;-1.892493993311746e-19;4.176475222218338e-20;1.249719942337027e-20;-8.318320628373079e-22
1.920000000000004e-03;7.862615848241095e-07;3.797616980790028e-06;-5.496754923547302e-06;-3.470611118055840e-05;1.034308345163863e-05;2.243845103702041e-04;9.467160637495168e-05;-1.059683963429499e-03;-1.018480346589605e-03;3.530424972835395e-03;4.975963849547222e-03;-7.688804603101340e-03;-1.397620027693410e-02;9.222396265770058e-03;2.014778757558755e-02;-3.309995967958839e-03;-4.619182422866545e-03;-4.270953339801444e-05;-1.912191084913414e-02;-1.113868885562115e-02;1.139107499712699e-03;2.305070871592624e-02;2.118265046011978e-02;-1.970421317230061e-02;1.214239953029122e-02;-1.211457804892294e-02;-7.879532353426113e-03;-3.188085763706351e-03;-1.197533418415048e-02;-6.083110041270763e-20;-2.113293068862283e-02;-3.833093861047813e-02;-5.168206336531449e-03;1.434497899379240e-02;4.618440791945294e-04;2.623907625726000e-03;-2.929498459788615e-04;-2.584802346883272e-04;1.989957707860059e-03;-1.882198840929088e-04;-3.980600215150486e-05;9.087848200350961e-04;-9.867787503628841e-05;9.207568859933863e-05;2.531600433881630e-05;-3.712889302199134e-07;-3.008128294999598e-05;2.621609199492168e-06;3.216593752110987e-06;-9.001289838724652e-07;-1.567658811860018e-06;-8.358676635046134e-08;3.778667522601139e-07;5.527751910310713e-08;-9.077842133541617e-08;-2.405196506213998e-08;1.693900248063053e-08;6.485693095845385e-09;-2.348049623134933e-09;-1.271299165444926e-09;2.191417899787866e-10;1.907277336644705e-10;-7.981952765253455e-12;-2.209696051312452e-11;-1.364854896962021e-12;1.964236866265639e-12;3.164030841715810e-13;-1.291270018226262e-13;-3.723402460554077e-14;5.436951887497222e-15;3.053436766506298e-15;-2.684581793539686e-17;-1.840458838040618e-16;-1.781294728261154e-17;7.874253295821517e-18;1.732989332240790e-18;-1.900469586329851e-19;-9.911010156387311e-20;-2.601386433317564e-21;4.324876020981415e-21
